Name,Review,Number Of Reviews,Genre,Tags,Dev_Info,Developer,Publisher,Release_Date,link,Price
This Bed We Made,Very Positive,(145),"['Adventure, Indie']","['Single-player', 'Steam Achievements']","['Adventure, Indie']",Lowbirth Games,Lowbirth Games,"1 Nov, 2023",https://store.steampowered.com/app/1243850/This_Bed_We_Made/?snr=1_7_7_7000_150_5,$18.74
Sid Meier's Civilization® V,Overwhelmingly Positive,(372),['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet']",['Strategy'],Firaxis Games,2K,"23 Sep, 2010",https://store.steampowered.com/app/8930/Sid_Meiers_Civilization_V/?snr=1_7_7_7000_150_5,$29.99
Wolfenstein: Youngblood,Mostly Negative,(96),['Action'],"['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']",['Action'],Machine Games,Bethesda Softworks,"25 Jul, 2019",https://store.steampowered.com/app/1056960/Wolfenstein_Youngblood/?snr=1_7_7_7000_150_5,$2.99
Realm of the Mad God Exalt,Mostly Positive,(152),"['Action, Free to Play, Indie, Massively Multiplayer, RPG']","['MMO', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Stats']","['Action, Free to Play, Indie, Massively Multiplayer, RPG']",Wild Shadow Studios,Deca Games,"20 Feb, 2012",https://store.steampowered.com/app/200210/Realm_of_the_Mad_God_Exalt/?snr=1_7_7_7000_150_5,Free
XCOM® 2,Very Positive,(562),['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet']",['Strategy'],Firaxis Games,2K,"5 Feb, 2016",https://store.steampowered.com/app/268500/XCOM_2/?snr=1_7_7_7000_150_5,$59.99
暖雪 Warm Snow,Very Positive,(686),"['Action, Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie, RPG']",BadMudStudio,bilibili,"19 Jan, 2022",https://store.steampowered.com/app/1296830/_Warm_Snow/?snr=1_7_7_7000_150_5,$6.39
(the) Gnorp Apologue,Overwhelmingly Positive,"(1,031)","['Casual, Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements']","['Casual, Indie, Simulation, Strategy']",Myco,(Myco),"14 Dec, 2023",https://store.steampowered.com/app/1473350/the_Gnorp_Apologue/?snr=1_7_7_7000_150_5,$3.99
Bread & Fred,Mostly Positive,(118),"['Action, Adventure, Casual, Indie']","['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Remote Play Together']","['Action, Adventure, Casual, Indie']",SandCastles Studio,Apogee Entertainment,"23 May, 2023",https://store.steampowered.com/app/1607680/Bread__Fred/?snr=1_7_7_7000_150_5,$7.99
Game of Thrones Winter is Coming,Mixed,(22),"['Massively Multiplayer, RPG, Simulation, Strategy, Free to Play']","['MMO', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Massively Multiplayer, RPG, Simulation, Strategy, Free to Play']",YOUZU (SINGAPORE) PTE. LTD.,YOUZU (SINGAPORE) PTE. LTD.,"14 Nov, 2019",https://store.steampowered.com/app/1105420/Game_of_Thrones_Winter_is_Coming/?snr=1_7_7_7000_150_5,Free
Foxhole,Very Positive,(371),"['Action, Indie, Massively Multiplayer, RPG, Strategy']","['MMO', 'Online PvP', 'Valve Anti-Cheat enabled']","['Action, Indie, Massively Multiplayer, RPG, Strategy']",Siege Camp,Siege Camp,"28 Sep, 2022",https://store.steampowered.com/app/505460/Foxhole/?snr=1_7_7_7000_150_5,$14.99
Trove,Mostly Positive,(265),"['Action, Adventure, Casual, Massively Multiplayer, RPG, Free to Play']","['MMO', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases']","['Action, Adventure, Casual, Massively Multiplayer, RPG, Free to Play']",gamigo US Inc.,gamigo US Inc.,"9 Jul, 2015",https://store.steampowered.com/app/304050/Trove/?snr=1_7_7_7000_150_5,Free
Scrap Mechanic,Very Positive,(930),"['Action, Adventure, Indie, Simulation, Early Access']","['Single-player', 'Online Co-op', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Action, Adventure, Indie, Simulation, Early Access']",Axolot Games,Axolot Games,"20 Jan, 2016",https://store.steampowered.com/app/387990/Scrap_Mechanic/?snr=1_7_7_7000_150_5,$19.99
Mafia: Definitive Edition,Very Positive,"(1,759)","['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Tablet']","['Action, Adventure']",Hangar 13,2K,"25 Sep, 2020",https://store.steampowered.com/app/1030840/Mafia_Definitive_Edition/?snr=1_7_7_7000_150_5,$39.99
X4: Foundations,Mostly Positive,(290),"['Action, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Action, Simulation, Strategy']",Egosoft,Egosoft,"30 Nov, 2018",https://store.steampowered.com/app/392160/X4_Foundations/?snr=1_7_7_7000_150_5,$22.99
"Warhammer 40,000: Gladius - Relics of War",Very Positive,(85),['Strategy'],"['Single-player', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play Together']",['Strategy'],Proxy Studios,Slitherine Ltd.,"12 Jul, 2018",https://store.steampowered.com/app/489630/Warhammer_40000_Gladius__Relics_of_War/?snr=1_7_7_7000_150_5,$18.99
MechWarrior 5: Mercenaries,Very Positive,(143),"['Action, Simulation']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Workshop']","['Action, Simulation']",Piranha Games Inc.,Fireshine Games,"27 May, 2021",https://store.steampowered.com/app/784080/MechWarrior_5_Mercenaries/?snr=1_7_7_7000_150_5,$29.99
Angel Legion,Very Positive,(346),"['Adventure, RPG, Strategy, Free to Play']","['Single-player', 'MMO', 'Online PvP', 'Online Co-op', 'In-App Purchases']","['Adventure, RPG, Strategy, Free to Play']",Shanghai SilverMoon Network Technology Co.Ltd,Shanghai SilverMoon Network Technology Co.Ltd,"14 Aug, 2020",https://store.steampowered.com/app/1333350/Angel_Legion/?snr=1_7_7_7000_150_5,Free
Lobotomy Corporation | Monster Management Simulation,Overwhelmingly Positive,(567),"['Indie, Simulation']",['Single-player'],"['Indie, Simulation']",ProjectMoon,ProjectMoon,"9 Apr, 2018",https://store.steampowered.com/app/568220/Lobotomy_Corporation__Monster_Management_Simulation/?snr=1_7_7_7000_150_5,$24.99
Northgard,Mostly Positive,(323),"['Indie, Simulation, Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Indie, Simulation, Strategy']",Shiro Games,Shiro Unlimited,"7 Mar, 2018",https://store.steampowered.com/app/466560/Northgard/?snr=1_7_7_7000_150_5,$14.99
Railroader,Overwhelmingly Positive,(232),"['Simulation, Strategy, Early Access']","['Single-player', 'Online Co-op', 'Steam Cloud']","['Simulation, Strategy, Early Access']",Giraffe Lab LLC,Giraffe Lab LLC,"7 Dec, 2023",https://store.steampowered.com/app/1683150/Railroader/?snr=1_7_7_7000_150_5,$14.99
RiichiCity - ACG mahjong games,Mixed,(102),"['Casual, Sports, Strategy, Free to Play']","['Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Casual, Sports, Strategy, Free to Play']","Formirai Co., Ltd.","Formirai Co., Ltd.","8 Sep, 2022",https://store.steampowered.com/app/1954420/RiichiCity__ACG_mahjong_games/?snr=1_7_7_7000_150_5,Free
PlanetSide 2,Mostly Positive,(202),"['Action, Massively Multiplayer, Free to Play']","['MMO', 'Online PvP', 'Steam Trading Cards', 'Steam Cloud']","['Action, Massively Multiplayer, Free to Play']",Rogue Planet Games,Daybreak Game Company,"20 Nov, 2012",https://store.steampowered.com/app/218230/PlanetSide_2/?snr=1_7_7_7000_150_5,Free
Ravenswatch,Mostly Positive,(167),"['Action, Adventure, Early Access']","['Single-player', 'Online Co-op', 'Steam Cloud']","['Action, Adventure, Early Access']",Passtech Games,Nacon,"6 Apr, 2023",https://store.steampowered.com/app/2071280/Ravenswatch/?snr=1_7_7_7000_150_5,$12.99
Thief,Mostly Positive,(73),"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV']","['Action, Adventure']",Eidos-Montréal,Eidos Interactive Corp.,"28 Feb, 2014",https://store.steampowered.com/app/239160/Thief/?snr=1_7_7_7000_150_5,$1.49
Total War: ATTILA,Very Positive,(146),['Strategy'],"['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Strategy'],CREATIVE ASSEMBLY,SEGA,"17 Feb, 2015",https://store.steampowered.com/app/325610/Total_War_ATTILA/?snr=1_7_7_7000_150_5,$20.99
Neverwinter,Mostly Positive,(181),"['Action, Adventure, Massively Multiplayer, RPG, Free to Play']","['Single-player', 'MMO', 'Online PvP', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Includes level editor']","['Action, Adventure, Massively Multiplayer, RPG, Free to Play']",Cryptic Studios,Gearbox Publishing,"5 Dec, 2013",https://store.steampowered.com/app/109600/Neverwinter/?snr=1_7_7_7000_150_5,Free
Muse Dash,Very Positive,"(1,118)","['Action, Casual, Indie']","['Single-player', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Action, Casual, Indie']",peropero,hasuhasu,"20 Jun, 2019",https://store.steampowered.com/app/774171/Muse_Dash/?snr=1_7_7_7000_150_5,$2.99
Wandering Sword,Very Positive,(462),"['Adventure, Indie, RPG, Strategy']","['Single-player', 'Steam Cloud']","['Adventure, Indie, RPG, Strategy']",The Swordman Studio,Spiral Up Games,"15 Sep, 2023",https://store.steampowered.com/app/1876890/Wandering_Sword/?snr=1_7_7_7000_150_5,$24.99
Call of Duty®: WWII,Very Positive,(256),['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Remote Play on TV']",['Action'],Sledgehammer Games,Activision,"3 Nov, 2017",https://store.steampowered.com/app/476600/Call_of_Duty_WWII/?snr=1_7_7_7000_150_5,$59.99
NieR:Automata™,Very Positive,"(1,075)","['Action, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']","['Action, RPG']",Square Enix,Square Enix,"17 Mar, 2017",https://store.steampowered.com/app/524220/NieRAutomata/?snr=1_7_7_7000_150_5,$31.99
ROUNDS,Overwhelmingly Positive,(566),"['Action, Indie']","['Online PvP', 'Shared/Split Screen PvP', 'Remote Play Together']","['Action, Indie']",Landfall,Landfall,"1 Apr, 2021",https://store.steampowered.com/app/1557740/ROUNDS/?snr=1_7_7_7000_150_5,$2.99
Crush Crush,Very Positive,(265),"['Casual, Indie, Free to Play']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet']","['Casual, Indie, Free to Play']",Sad Panda Studios,Sad Panda Studios,"13 May, 2016",https://store.steampowered.com/app/459820/Crush_Crush/?snr=1_7_7_7000_150_5,Free
Rain World,Overwhelmingly Positive,(937),"['Action, Adventure, Indie']","['Single-player', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']","['Action, Adventure, Indie']",Videocult,Akupara Games,"28 Mar, 2017",https://store.steampowered.com/app/312520/Rain_World/?snr=1_7_7_7000_150_6,$12.49
Universe Sandbox,Overwhelmingly Positive,(250),"['Casual, Indie, Simulation, Early Access']","['Single-player', 'VR Supported', 'Steam Workshop', 'Steam Cloud']","['Casual, Indie, Simulation, Early Access']",Giant Army,Giant Army,"24 Aug, 2015",https://store.steampowered.com/app/230290/Universe_Sandbox/?snr=1_7_7_7000_150_6,$14.99
Barn Finders,Mostly Positive,(28),"['Casual, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Indie, Simulation']",Duality Games,Duality Games,"15 Jun, 2020",https://store.steampowered.com/app/991170/Barn_Finders/?snr=1_7_7_7000_150_6,$9.99
Total War: ROME REMASTERED,Mostly Positive,(116),['Strategy'],"['Single-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']",['Strategy'],Creative Assembly,SEGA,"29 Apr, 2021",https://store.steampowered.com/app/885970/Total_War_ROME_REMASTERED/?snr=1_7_7_7000_150_6,$24.99
Old School RuneScape,Very Positive,(168),"['Adventure, Massively Multiplayer, RPG, Free to Play']","['MMO', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']","['Adventure, Massively Multiplayer, RPG, Free to Play']",Jagex Ltd,Jagex Ltd,"22 Feb, 2013",https://store.steampowered.com/app/1343370/Old_School_RuneScape/?snr=1_7_7_7000_150_6,Free
Stronghold Crusader 2,Very Positive,(82),"['Simulation, Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Simulation, Strategy']",FireFly Studios,FireFly Studios,"23 Sep, 2014",https://store.steampowered.com/app/232890/Stronghold_Crusader_2/?snr=1_7_7_7000_150_6,$1.89
Barotrauma,Very Positive,(639),"['Action, Indie, Simulation, Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Action, Indie, Simulation, Strategy']",FakeFish,Daedalic Entertainment,"13 Mar, 2023",https://store.steampowered.com/app/602960/Barotrauma/?snr=1_7_7_7000_150_6,$17.99
Company of Heroes 2,Very Positive,(328),['Strategy'],"['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats']",['Strategy'],Relic Entertainment,SEGA,"25 Jun, 2013",https://store.steampowered.com/app/231430/Company_of_Heroes_2/?snr=1_7_7_7000_150_6,$17.99
Crusader Kings II,Very Positive,(239),"['Free to Play, RPG, Simulation, Strategy']","['Single-player', 'Steam Trading Cards']","['Free to Play, RPG, Simulation, Strategy']",Paradox Development Studio,Paradox Interactive,"14 Feb, 2012",https://store.steampowered.com/app/203770/Crusader_Kings_II/?snr=1_7_7_7000_150_6,Free
Titanfall® 2,Overwhelmingly Positive,"(2,427)",['Action'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],Respawn Entertainment,Electronic Arts,"28 Oct, 2016",https://store.steampowered.com/app/1237970/Titanfall_2/?snr=1_7_7_7000_150_6,$29.99
Automation - The Car Company Tycoon Game,Very Positive,(185),"['Indie, Racing, Simulation, Strategy, Early Access']","['Single-player', 'Steam Workshop']","['Indie, Racing, Simulation, Strategy, Early Access']",Camshaft Software Ltd,Camshaft Software Ltd,"12 Mar, 2015",https://store.steampowered.com/app/293760/Automation__The_Car_Company_Tycoon_Game/?snr=1_7_7_7000_150_6,$29.99
Fernbus Simulator,Very Positive,(64),"['Casual, Simulation']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Leaderboards']","['Casual, Simulation']",TML-Studios,Aerosoft GmbH,"25 Aug, 2016",https://store.steampowered.com/app/427100/Fernbus_Simulator/?snr=1_7_7_7000_150_6,$14.99
KovaaK's,Very Positive,(303),"['Action, Indie, Simulation']","['Single-player', 'Steam Workshop', 'Stats', 'Steam Leaderboards', 'Includes level editor']","['Action, Indie, Simulation']",The Meta,The Meta,"3 Apr, 2018",https://store.steampowered.com/app/824270/KovaaKs/?snr=1_7_7_7000_150_6,$9.99
OMORI,Overwhelmingly Positive,"(1,240)","['Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Remote Play on Phone', 'Remote Play on Tablet']","['Adventure, Indie, RPG']","OMOCAT, LLC","OMOCAT, LLC","25 Dec, 2020",https://store.steampowered.com/app/1150690/OMORI/?snr=1_7_7_7000_150_6,$19.99
Sonic Adventure 2,Very Positive,(272),['Action'],"['Single-player', 'Remote Play Together']",['Action'],SEGA,SEGA,"19 Nov, 2012",https://store.steampowered.com/app/213610/Sonic_Adventure_2/?snr=1_7_7_7000_150_6,$9.99
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,Mixed,(169),"['Action, Adventure']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']","['Action, Adventure']","CyberConnect2 Co., Ltd.",Bandai Namco Entertainment,"17 Nov, 2023",https://store.steampowered.com/app/1020790/NARUTO_X_BORUTO_Ultimate_Ninja_STORM_CONNECTIONS/?snr=1_7_7_7000_150_6,$39.99
Trailmakers,Very Positive,(321),"['Action, Adventure, Indie, Racing, Simulation']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Leaderboards', 'Remote Play on TV']","['Action, Adventure, Indie, Racing, Simulation']",Flashbulb,Flashbulb,"18 Sep, 2019",https://store.steampowered.com/app/585420/Trailmakers/?snr=1_7_7_7000_150_6,$24.99
Door Kickers 2: Task Force North,Overwhelmingly Positive,(104),"['Action, Indie, Simulation, Strategy, Early Access']","['Single-player', 'Online Co-op', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together']","['Action, Indie, Simulation, Strategy, Early Access']",KillHouse Games,KillHouse Games,"3 Nov, 2020",https://store.steampowered.com/app/1239080/Door_Kickers_2_Task_Force_North/?snr=1_7_7_7000_150_6,$12.49
Endzone - A World Apart,Mostly Positive,(67),"['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']","['Indie, Simulation, Strategy']",Gentlymad Studios,Assemble Entertainment,"18 Mar, 2021",https://store.steampowered.com/app/933820/Endzone__A_World_Apart/?snr=1_7_7_7000_150_6,$2.99
"Gunner, HEAT, PC!",Very Positive,(182),"['Action, Indie, Simulation, Early Access']",['Single-player'],"['Action, Indie, Simulation, Early Access']",Radian Simulations LLC,Radian Simulations LLC,"6 Sep, 2022",https://store.steampowered.com/app/1705180/Gunner_HEAT_PC/?snr=1_7_7_7000_150_6,$14.99
Beer Factory,Mixed,(805),"['Indie, Simulation']",['Single-player'],"['Indie, Simulation']",AKEL,CreativeForge Games,"10 Jan, 2024",https://store.steampowered.com/app/1782570/Beer_Factory/?snr=1_7_7_7000_150_6,$9.89
The Lord of the Rings Online™,Mixed,(119),"['Action, Adventure, Free to Play, Massively Multiplayer, RPG']","['MMO', 'In-App Purchases']","['Action, Adventure, Free to Play, Massively Multiplayer, RPG']","Standing Stone Games, LLC","Standing Stone Games, LLC","6 Jun, 2012",https://store.steampowered.com/app/212500/The_Lord_of_the_Rings_Online/?snr=1_7_7_7000_150_6,Free
Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition,Very Positive,(788),"['Action, Casual, Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'In-App Purchases']","['Action, Casual, Strategy']",PopCap,Electronic Arts,"16 May, 2022",https://store.steampowered.com/app/1922560/Plants_vs_Zombies_Garden_Warfare_2_Deluxe_Edition/?snr=1_7_7_7000_150_6,$29.99
SANABI,Overwhelmingly Positive,"(3,246)","['Action, Adventure, Indie']","['Single-player', 'Steam Cloud']","['Action, Adventure, Indie']",WONDER POTION,NEOWIZ,"9 Nov, 2023",https://store.steampowered.com/app/1562700/SANABI/?snr=1_7_7_7000_150_6,$14.38
Strange Brigade,Very Positive,(175),"['Action, Adventure']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure']",Rebellion,Rebellion,"28 Aug, 2018",https://store.steampowered.com/app/312670/Strange_Brigade/?snr=1_7_7_7000_150_6,$4.99
Killer Frequency,Overwhelmingly Positive,(173),"['Adventure, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Adventure, Indie, Simulation']",Team17 Digital,Team17 Digital,"1 Jun, 2023",https://store.steampowered.com/app/1903620/Killer_Frequency/?snr=1_7_7_7000_150_6,$7.49
Library Of Ruina,Overwhelmingly Positive,(465),"['Indie, RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet']","['Indie, RPG, Strategy']",ProjectMoon,ProjectMoon,"10 Aug, 2021",https://store.steampowered.com/app/1256670/Library_Of_Ruina/?snr=1_7_7_7000_150_6,$29.99
PGA TOUR 2K23,Very Positive,(100),"['RPG, Simulation, Sports']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'In-App Purchases']","['RPG, Simulation, Sports']",HB Studios,2K,"13 Oct, 2022",https://store.steampowered.com/app/1588010/PGA_TOUR_2K23/?snr=1_7_7_7000_150_6,$59.99
鬼谷八荒 Tale of Immortal,Mostly Positive,(484),"['Action, Adventure, Indie, RPG, Simulation']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet']","['Action, Adventure, Indie, RPG, Simulation']",鬼谷工作室,鬼谷工作室,"26 May, 2023",https://store.steampowered.com/app/1468810/_Tale_of_Immortal/?snr=1_7_7_7000_150_6,$19.99
Yi Xian: The Cultivation Card Game,Mostly Positive,(380),"['Casual, Indie, Strategy, Free to Play']","['Single-player', 'Online PvP', 'In-App Purchases']","['Casual, Indie, Strategy, Free to Play']",Darksun Studio,Gamera Games,"22 Jan, 2024",https://store.steampowered.com/app/1948800/Yi_Xian_The_Cultivation_Card_Game/?snr=1_7_7_7000_150_6,Free
Stranded Deep,Mostly Positive,(296),"['Adventure, Indie']","['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Workshop', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on TV', 'Remote Play Together']","['Adventure, Indie']",Beam Team Games,Beam Team Publishing,"11 Aug, 2022",https://store.steampowered.com/app/313120/Stranded_Deep/?snr=1_7_7_7000_150_6,$19.99
Sledders,Overwhelmingly Positive,(286),"['Racing, Simulation, Sports, Early Access']","['Single-player', 'Online PvP', 'Online Co-op']","['Racing, Simulation, Sports, Early Access']",Hanki Games,Bonus Stage Publishing,"5 Dec, 2023",https://store.steampowered.com/app/2486740/Sledders/?snr=1_7_7_7000_150_6,$12.49
Steel Division 2,Very Positive,(65),"['Action, Indie, Simulation, Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Action, Indie, Simulation, Strategy']",Eugen Systems,Eugen Systems,"20 Jun, 2019",https://store.steampowered.com/app/919640/Steel_Division_2/?snr=1_7_7_7000_150_6,$39.99
FINAL FANTASY VII EVER CRISIS,Mixed,(204),"['Adventure, RPG']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']","['Adventure, RPG']",Square Enix,Square Enix,"7 Dec, 2023",https://store.steampowered.com/app/2484110/FINAL_FANTASY_VII_EVER_CRISIS/?snr=1_7_7_7000_150_6,Free
Tropico 6,Very Positive,(184),"['Simulation, Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV']","['Simulation, Strategy']",Limbic Entertainment,Kalypso Media,"29 Mar, 2019",https://store.steampowered.com/app/492720/Tropico_6/?snr=1_7_7_7000_150_6,$39.99
HELLDIVERS™ Dive Harder Edition,Very Positive,(379),['Action'],"['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",['Action'],Arrowhead Game Studios,PlayStation PC LLC,"7 Dec, 2015",https://store.steampowered.com/app/394510/HELLDIVERS_Dive_Harder_Edition/?snr=1_7_7_7000_150_6,$19.99
Crab Champions,Overwhelmingly Positive,(517),"['Action, Adventure, Casual, Indie, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Casual, Indie, Early Access']",Noisestorm Limited,Noisestorm Limited,"1 Apr, 2023",https://store.steampowered.com/app/774801/Crab_Champions/?snr=1_7_7_7000_150_6,$9.99
Way of the Hunter,Very Positive,(87),"['Adventure, Simulation, Sports']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Simulation, Sports']",Nine Rocks Games,THQ Nordic,"16 Aug, 2022",https://store.steampowered.com/app/1288320/Way_of_the_Hunter/?snr=1_7_7_7000_150_6,$18.99
Eco,Mostly Positive,(188),"['Indie, Simulation, Early Access']","['Single-player', 'Online Co-op', 'LAN Co-op']","['Indie, Simulation, Early Access']",Strange Loop Games,Strange Loop Games,"6 Feb, 2018",https://store.steampowered.com/app/382310/Eco/?snr=1_7_7_7000_150_6,$14.99
Command & Conquer™ Remastered Collection,Very Positive,(192),['Strategy'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",['Strategy'],Petroglyph,Electronic Arts,"5 Jun, 2020",https://store.steampowered.com/app/1213210/Command__Conquer_Remastered_Collection/?snr=1_7_7_7000_150_6,$19.99
Assassin’s Creed® IV Black Flag™,Very Positive,(482),"['Action, Adventure']","['Single-player', 'In-App Purchases']","['Action, Adventure']",Ubisoft Montreal,Ubisoft,Ubisoft Montreal,https://store.steampowered.com/app/242050/Assassins_Creed_IV_Black_Flag/?snr=1_7_7_7000_150_6,$31.99
Call of Duty®: Modern Warfare® 2 (2009),Overwhelmingly Positive,(263),['Action'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled']",['Action'],Infinity Ward,Activision,"12 Nov, 2009",https://store.steampowered.com/app/10180/Call_of_Duty_Modern_Warfare_2_2009/?snr=1_7_7_7000_150_6,$19.99
Lakeburg Legacies,Very Positive,(35),"['RPG, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['RPG, Simulation, Strategy']",Ishtar Games,Ishtar Games,"20 Jul, 2023",https://store.steampowered.com/app/1584940/Lakeburg_Legacies/?snr=1_7_7_7000_150_6,$7.47
Phoenix Wright: Ace Attorney Trilogy,Overwhelmingly Positive,"(1,151)",['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",['Adventure'],"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","9 Apr, 2019",https://store.steampowered.com/app/787480/Phoenix_Wright_Ace_Attorney_Trilogy/?snr=1_7_7_7000_150_6,$22.49
